Time,Flow_sensor_1,Flow_sensor_2,Flow_sensor_3,Pump_2,Pump_4,Pump_5,Pump_6,Tank_1,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Valv_20,Valv_22
18:55:33,0,0,0,False,False,False,False,861,676,607,209,0,0,True,False
18:55:34,0,0,0,False,False,False,False,854,682,603,215,0,0,True,False
18:55:35,0,0,0,False,False,False,False,851,694,598,215,0,0,True,False
18:55:36,0,0,0,False,False,False,False,846,702,594,222,0,0,True,False
18:55:37,0,0,0,False,False,False,False,841,712,589,228,0,0,True,False
18:55:38,0,0,0,False,False,False,False,835,720,586,232,0,0,True,False
18:55:39,0,0,0,False,False,False,False,829,730,580,232,0,0,True,False
18:55:40,0,0,0,False,False,False,False,825,739,576,239,0,0,True,False
18:55:41,0,0,0,False,False,False,False,819,749,573,245,0,0,True,False
18:55:42,0,0,0,False,False,False,False,814,757,567,245,0,0,True,False
18:55:43,0,0,0,False,False,False,False,809,766,564,251,0,0,True,False
18:55:44,0,0,0,False,False,False,False,804,777,559,256,0,0,True,False
18:55:45,0,0,0,False,False,False,False,799,785,555,262,0,0,True,False
18:55:46,0,0,0,False,False,False,False,793,796,550,262,0,0,True,False
18:55:47,0,0,0,False,False,False,False,789,804,546,268,0,0,True,False
18:55:48,0,0,0,False,False,False,False,782,814,542,276,0,0,True,False
18:55:49,0,0,0,False,False,False,False,779,822,538,276,0,0,True,False
18:55:50,0,0,0,False,False,False,False,773,832,533,282,0,0,True,False
18:55:51,0,0,0,False,False,False,False,767,841,529,288,0,0,True,False
18:55:52,0,0,0,False,False,False,False,763,849,525,294,0,0,True,False
18:55:53,0,0,0,False,False,False,False,758,860,520,294,0,0,True,False
18:55:54,0,0,0,False,False,False,False,753,867,516,299,0,0,True,False
18:55:55,0,0,0,False,False,False,False,747,879,511,306,0,0,True,False
18:55:56,0,0,0,False,False,False,False,745,885,508,306,0,0,True,False
18:55:57,0,0,0,False,False,False,False,738,896,502,311,0,0,True,False
18:55:58,0,0,0,False,False,False,False,733,907,498,317,0,0,True,False
18:55:59,0,0,0,False,False,False,False,728,915,493,323,0,0,True,False
18:56:00,0,0,0,False,False,False,False,723,922,490,323,0,0,True,False
18:56:01,0,0,0,False,False,False,False,718,930,486,328,0,0,True,False
18:56:02,0,0,0,False,False,False,False,712,941,481,335,0,0,True,False
18:56:03,0,0,0,False,False,False,False,707,948,477,341,0,0,True,False
18:56:04,0,0,0,False,False,False,False,702,957,472,341,0,0,True,False
18:56:05,0,0,0,False,False,False,False,698,967,468,346,0,0,True,False
18:56:06,0,0,0,False,False,False,False,692,976,463,352,0,0,True,False
18:56:07,0,0,0,False,False,False,False,688,985,460,358,0,0,True,False
18:56:08,0,0,0,False,False,False,False,682,995,455,358,0,0,True,False
18:56:09,0,0,0,False,False,False,False,678,1002,450,363,0,0,True,False
18:56:10,0,0,0,False,False,False,False,672,1012,447,369,0,0,True,False
18:56:11,0,0,0,False,False,False,False,666,1020,443,375,0,0,True,False
18:56:12,0,0,0,False,False,False,False,662,1029,438,375,0,0,True,False
18:56:13,0,0,0,False,False,False,False,657,1041,433,381,0,0,True,False
18:56:14,0,0,0,False,False,False,False,653,1056,429,387,0,0,True,False
18:56:15,0,0,0,False,False,False,False,647,1056,424,393,0,0,True,False
18:56:16,0,0,0,False,False,False,False,642,1063,421,393,0,0,True,False
18:56:17,0,0,0,False,False,False,False,637,1076,415,398,0,0,True,False
18:56:18,0,0,0,False,False,False,False,632,1081,411,404,0,0,True,False
18:56:19,0,0,0,False,False,False,False,626,1091,406,410,0,0,True,False
18:56:20,0,0,0,False,False,False,False,623,1099,403,410,0,0,True,False
18:56:21,0,0,0,False,False,False,False,618,1108,399,417,0,0,True,False
18:56:22,0,0,0,False,False,False,False,614,1114,394,422,0,0,True,False
18:56:23,0,0,0,False,False,False,False,608,1125,390,428,0,0,True,False
18:56:24,0,0,0,False,False,False,False,602,1132,385,428,0,0,True,False
18:56:25,0,0,0,False,False,False,False,597,1142,382,433,0,0,True,False
18:56:26,0,0,0,False,False,False,False,592,1152,376,440,0,0,True,False
18:56:27,0,0,0,False,False,False,False,588,1160,373,440,0,0,True,False
18:56:28,0,0,0,False,False,False,False,581,1176,368,446,0,0,True,False
18:56:29,0,0,0,False,False,False,False,577,1178,364,451,0,0,True,False
18:56:30,4000,0,0,False,False,True,False,571,1186,360,458,0,0,True,False
18:56:31,4000,0,0,False,False,True,False,568,1195,355,458,0,0,True,False
18:56:32,4000,0,0,False,False,True,False,563,1203,351,454,16,0,True,False
18:56:33,4000,0,0,False,False,True,False,557,1213,346,444,24,0,True,False
18:56:34,4000,0,0,False,False,True,False,554,1220,343,442,24,0,True,False
18:56:35,4000,0,0,False,False,True,False,547,1230,338,442,32,0,True,False
18:56:36,4000,0,0,False,False,True,False,543,1240,334,440,40,0,True,False
18:56:37,4000,0,0,False,False,True,False,537,1251,329,438,56,0,True,False
18:56:38,4000,0,0,False,False,True,False,533,1257,325,437,56,0,True,False
18:56:39,4000,0,0,False,False,True,False,528,1264,321,437,64,0,True,False
18:56:40,4000,0,0,False,False,True,False,523,1274,315,426,72,0,True,False
18:56:41,4000,0,0,False,False,True,False,518,1280,312,424,72,0,True,False
18:56:42,4000,0,0,False,False,True,False,513,1290,307,422,80,0,True,False
18:56:43,4000,0,0,False,False,True,False,509,1300,303,422,96,0,True,False
18:56:44,4000,0,0,False,False,True,False,503,1309,298,421,104,0,True,False
18:56:45,4000,0,0,False,False,True,False,497,1316,294,418,104,0,True,False
18:56:46,4000,0,0,False,False,True,False,494,1328,289,418,112,0,True,False
18:56:47,4000,0,0,False,False,True,False,488,1335,285,409,120,0,True,False
18:56:48,4000,0,0,False,False,True,False,483,1345,280,407,120,0,True,False
18:56:49,4000,0,0,False,False,True,False,479,1351,275,404,136,0,True,False
18:56:50,4000,0,0,False,False,True,False,472,1360,271,404,136,0,True,False
18:56:51,4000,0,0,False,False,True,False,468,1366,267,404,144,0,True,False
18:56:52,4000,0,0,False,False,True,False,464,1377,262,402,152,0,True,False
18:56:53,4000,0,0,False,False,True,False,457,1388,256,400,152,0,True,False
18:56:54,4000,0,0,False,False,True,False,452,1394,253,400,160,0,True,False
18:56:55,4000,0,0,False,False,True,False,447,1405,247,398,176,0,True,False
18:56:56,4000,0,0,False,False,True,False,442,1413,243,387,184,0,True,False
18:56:57,4000,0,0,False,False,True,False,437,1422,238,386,184,0,True,False
18:56:58,4000,0,0,False,False,True,False,433,1429,234,386,192,0,True,False
18:56:59,4000,0,0,False,False,True,False,426,1440,230,384,201,0,True,False
18:57:00,4000,0,0,False,False,True,False,422,1448,224,382,201,0,True,False
18:57:01,4000,0,0,False,False,True,False,419,1456,220,381,217,0,True,False
18:57:02,4000,0,0,False,False,True,False,412,1465,214,381,225,0,True,False
18:57:03,4000,0,0,False,False,True,False,407,1473,210,371,233,0,True,False
18:57:04,4000,0,0,False,False,True,False,401,1482,205,370,233,0,True,False
18:57:05,4000,0,0,False,False,True,False,398,1489,200,370,241,0,True,False
18:57:06,4000,0,0,False,False,True,False,391,1500,194,369,257,0,True,False
18:57:07,4000,0,0,False,False,True,False,386,1506,189,367,257,0,True,False
18:57:08,4000,0,0,False,False,True,False,381,1516,186,366,265,0,True,False
18:57:09,4000,0,0,False,False,True,False,376,1524,180,366,273,0,True,False
18:57:10,4000,0,0,False,False,True,False,370,1535,175,356,281,0,True,False
18:57:11,4000,0,0,False,False,True,False,365,1541,169,356,281,0,True,False
18:57:12,4000,0,0,False,False,True,False,361,1549,165,354,297,0,True,False
18:57:13,4000,0,0,False,False,True,False,355,1559,159,354,305,0,True,False
18:57:14,4000,0,0,False,False,True,False,349,1565,155,353,313,0,True,False
18:57:15,4000,0,0,False,False,True,False,343,1576,149,352,313,0,True,False
18:57:16,4000,0,0,False,False,True,False,338,1583,144,343,321,0,True,False
18:57:17,4000,0,0,False,False,True,False,332,1593,136,343,337,0,True,False
18:57:18,4000,0,0,False,False,True,False,328,1600,133,344,337,0,True,False
18:57:19,4000,0,0,False,False,True,False,320,1608,128,342,345,0,True,False
18:57:20,4000,0,0,False,False,True,False,317,1617,120,342,353,0,True,False
18:57:21,4000,0,0,False,False,True,False,312,1624,115,342,353,0,True,False
18:57:22,4000,0,0,False,False,True,False,305,1634,109,337,369,0,True,False
18:57:23,4000,0,0,False,False,True,False,301,1641,104,337,369,0,True,False
18:57:24,4000,0,0,False,False,True,False,293,1650,96,337,377,0,True,False
18:57:25,4000,0,0,False,False,True,False,290,1658,90,337,385,0,True,False
18:57:26,4000,0,0,False,False,True,False,283,1668,83,338,393,0,True,False
18:57:27,4000,0,0,False,False,True,False,278,1675,77,338,393,0,True,False
18:57:28,4000,0,0,False,False,True,False,272,1682,71,338,410,0,True,False
18:57:29,4000,0,0,False,False,True,False,266,1693,63,331,418,0,True,False
18:57:30,4000,0,0,False,False,True,False,261,1700,57,334,418,0,True,False
18:57:31,4000,0,0,False,False,True,False,254,1710,49,334,426,0,True,False
18:57:32,4000,0,0,False,False,True,False,249,1717,42,336,434,0,True,False
18:57:33,4000,0,0,False,False,True,False,242,1726,32,339,450,0,True,False
18:57:34,4000,0,0,False,False,True,True,237,1733,23,342,450,0,True,False
18:57:35,4000,4000,0,False,False,True,True,230,1743,13,342,450,8,True,False
18:57:36,4000,4000,0,False,False,True,True,225,1750,4,340,450,16,True,False
18:57:37,4000,4000,0,False,False,True,True,217,1759,0,332,450,24,False,False
18:57:38,4000,4000,0,False,False,True,True,212,1766,0,324,450,32,False,False
18:57:39,4000,4000,0,False,False,True,True,204,1775,0,324,450,40,False,False
18:57:40,4000,4000,0,False,False,True,True,199,1784,0,316,450,48,False,False
18:57:41,4000,4000,0,False,False,True,True,193,1792,0,308,450,48,False,False
18:57:42,4000,4000,0,False,False,True,True,187,1803,0,292,450,56,False,False
18:57:43,4000,4000,0,False,False,True,True,180,1807,0,292,450,64,False,False
18:57:44,4000,4000,0,False,False,True,True,172,1818,0,284,450,72,False,False
18:57:45,4000,4000,0,False,False,True,True,165,1824,0,276,450,80,False,False
18:57:46,4000,4000,0,False,False,True,True,157,1835,0,276,450,88,False,False
18:57:47,4000,4000,0,False,False,True,True,151,1842,0,268,450,96,False,False
18:57:48,4000,4000,0,False,False,True,True,142,1848,0,260,450,104,False,False
18:57:49,4000,4000,0,False,False,True,True,136,1858,0,244,450,112,False,False
18:57:50,4000,4000,0,False,False,True,True,129,1864,0,244,450,112,False,False
18:57:51,4000,4000,0,False,False,True,True,121,1875,0,236,450,120,False,False
18:57:52,4000,4000,0,False,False,True,True,113,1882,0,228,450,128,False,False
18:57:53,4000,4000,0,False,False,True,True,103,1892,0,220,450,136,False,False
18:57:54,4000,4000,0,False,False,True,True,96,1898,0,220,450,136,False,False
18:57:55,4000,4000,0,False,False,True,True,85,1908,0,212,450,144,False,False
18:57:56,4000,4000,0,False,False,True,True,78,1915,0,203,450,152,False,False
18:57:57,4000,4000,0,False,False,True,True,66,1923,0,195,450,160,False,False
18:57:58,4000,4000,0,False,False,True,True,57,1931,0,195,450,168,False,False
18:57:59,4000,4000,0,False,False,True,True,44,1937,0,179,450,176,False,False
18:58:00,4000,4000,0,False,False,True,True,34,1947,0,171,450,176,False,False
18:58:01,4000,4000,0,False,False,True,True,22,1956,0,171,450,192,False,False
18:58:02,4000,4000,0,False,False,True,True,7,1962,0,163,450,201,False,False
18:58:03,4000,4000,0,False,False,True,True,0,1967,0,155,450,209,False,False
18:58:04,4000,4000,0,False,False,True,True,0,1949,0,147,450,209,False,False
18:58:05,4000,4000,0,False,False,True,True,0,1939,0,147,450,217,False,False
18:58:06,4000,4000,0,False,False,True,True,0,1923,0,131,450,225,False,False
18:58:07,4000,4000,0,False,False,True,True,0,1913,0,123,450,233,False,False
18:58:08,4000,4000,0,False,False,True,True,0,1901,0,115,450,241,False,False
18:58:09,4000,4000,0,False,False,True,True,0,1887,0,115,450,241,False,False
18:58:10,4000,4000,0,False,False,True,True,0,1875,0,107,450,249,False,False
18:58:11,4000,4000,0,False,False,True,True,0,1860,0,99,450,265,False,False
18:58:12,4000,4000,0,False,False,True,True,1,1849,0,83,450,273,False,False
18:58:13,4000,4000,0,False,False,True,True,0,1833,0,83,450,273,False,False
18:58:14,4000,4000,0,False,False,True,True,0,1822,0,75,450,281,False,False
18:58:15,4000,4000,0,False,False,True,True,0,1807,0,67,450,289,False,False
18:58:16,4000,4000,0,False,False,True,True,0,1795,0,67,450,297,False,False
18:58:17,4000,4000,0,False,False,True,True,0,1784,0,59,450,305,False,False
18:58:18,4000,4000,0,False,False,True,True,0,1768,0,51,450,313,False,False
18:58:19,4000,4000,0,False,False,True,True,0,1757,0,35,450,313,False,False
18:58:20,4000,4000,0,False,False,True,True,0,1740,0,35,450,321,False,False
18:58:21,4000,4000,0,False,False,True,True,0,1729,0,27,450,329,False,False
18:58:22,4000,4000,0,False,False,True,True,0,1714,0,19,450,337,False,False
18:58:23,4000,4000,0,False,False,True,True,0,1702,0,11,450,345,False,False
18:58:24,4000,4000,0,False,False,True,True,0,1687,0,11,450,345,False,False
18:58:25,4000,4000,0,False,False,True,True,0,1674,0,2,450,353,False,False
18:58:26,4000,4000,0,False,False,True,True,0,1660,0,0,450,356,False,False
18:58:27,0,4000,0,False,False,False,True,0,1646,0,0,450,364,False,False
18:58:28,0,4000,0,False,False,False,True,0,1635,0,0,450,364,False,False
18:58:29,0,4000,0,False,False,False,True,0,1620,0,0,434,372,False,False
18:58:30,0,4000,0,False,False,False,True,0,1608,0,0,426,380,False,False
18:58:31,0,4000,0,False,False,False,True,0,1592,0,0,418,388,False,False
18:58:32,0,4000,0,False,False,False,True,0,1582,0,0,410,396,False,False
18:58:33,0,4000,0,False,False,False,True,0,1566,0,0,410,396,False,False
18:58:34,0,4000,0,False,False,False,True,0,1554,0,0,402,404,False,False
18:58:35,0,4000,0,False,False,False,True,0,1538,0,0,393,421,False,False
18:58:36,0,4000,0,False,False,False,True,0,1527,0,0,385,429,False,False
18:58:37,0,4000,0,False,False,False,True,0,1515,0,0,385,429,False,False
18:58:38,0,4000,0,False,False,False,True,0,1500,0,0,369,437,False,False
18:58:39,0,4000,0,False,False,False,True,0,1488,0,0,361,445,False,False
18:58:40,0,4000,0,False,False,False,True,0,1474,0,0,353,453,False,False
18:58:41,0,4000,0,False,False,False,True,0,1461,0,0,345,461,False,False
18:58:42,0,4000,0,False,False,False,True,1,1446,0,0,345,461,False,False
18:58:43,0,4000,0,False,False,False,True,0,1436,0,0,337,469,False,False
18:58:44,0,4000,0,False,False,False,True,0,1420,0,0,329,485,False,False
18:58:45,0,4000,0,False,False,False,True,0,1408,0,0,321,493,False,False
18:58:46,0,4000,0,False,False,False,True,0,1397,0,0,313,493,False,False
18:58:47,0,4000,0,False,False,False,False,0,1382,0,0,313,501,False,True
18:58:48,0,0,0,False,False,False,True,0,1371,0,0,305,491,False,True
18:58:49,0,4000,0,False,False,False,True,0,1356,0,0,297,489,False,True
18:58:50,0,4000,0,False,False,False,True,0,1345,0,0,289,487,False,True
