Time,Flow_sensor_1,Flow_sensor_2,Flow_sensor_3,Pump_2,Pump_4,Pump_5,Pump_6,Tank_1,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Valv_20,Valv_22
18:46:26,0,0,0,False,True,False,False,1700,0,300,0,0,0,False,False
18:46:27,0,0,0,False,True,False,False,1687,0,317,0,0,0,False,False
18:46:28,0,0,0,False,True,False,False,1670,0,323,0,0,0,False,False
18:46:29,0,0,0,False,True,False,False,1656,0,345,0,0,0,False,False
18:46:30,0,0,0,False,True,False,False,1642,0,356,0,0,0,False,False
18:46:31,0,0,0,False,True,False,False,1623,0,364,0,0,0,False,False
18:46:32,0,0,0,False,True,False,False,1613,0,377,0,0,0,False,False
18:46:33,0,0,0,False,True,False,False,1596,0,392,0,0,0,False,False
18:46:34,0,0,0,False,True,False,False,1583,0,410,0,0,0,False,False
18:46:35,0,0,0,False,True,False,False,1566,0,404,0,0,0,False,False
18:46:36,0,0,0,False,True,False,False,1552,0,422,0,0,0,False,False
18:46:37,0,0,0,False,True,False,False,1532,0,446,0,0,0,False,False
18:46:38,0,0,0,False,True,False,False,1518,0,462,0,0,0,False,False
18:46:39,0,0,0,False,True,False,False,1509,0,459,0,0,0,False,False
18:46:40,0,0,0,False,True,False,False,1491,0,482,0,0,0,False,False
18:46:41,0,0,0,False,True,False,False,1477,0,498,0,0,0,False,False
18:46:42,0,0,0,False,True,False,False,1461,0,502,0,0,0,False,False
18:46:43,0,0,0,False,True,False,False,1447,0,500,0,0,0,False,False
18:46:44,0,0,0,False,True,False,False,1429,0,518,0,0,0,False,False
18:46:45,0,0,0,False,True,False,False,1416,0,528,0,0,0,False,False
18:46:46,0,0,0,False,True,False,False,1398,0,534,0,0,0,False,False
18:46:47,0,0,0,False,True,False,False,1384,0,563,0,0,0,False,False
18:46:48,0,0,0,False,True,False,False,1369,0,582,0,0,0,False,False
18:46:49,0,0,0,False,True,False,False,1356,0,586,0,0,0,False,False
18:46:50,0,0,0,False,True,False,False,1343,0,596,0,0,0,False,False
18:46:51,0,0,0,False,True,False,False,1323,0,609,0,0,0,False,False
18:46:52,0,0,0,False,True,False,False,1313,0,621,0,0,0,False,False
18:46:53,0,0,0,False,True,False,False,1295,0,622,0,0,0,False,False
18:46:54,0,0,0,False,True,False,False,1282,0,644,0,0,0,False,False
18:46:55,0,0,0,False,True,False,False,1265,0,661,0,0,0,False,False
18:46:56,0,0,0,False,True,False,False,1252,0,661,0,0,0,False,False
18:46:57,0,0,0,False,True,False,False,1235,0,686,0,0,0,False,False
18:46:58,0,0,0,False,True,False,False,1221,0,685,0,0,0,False,False
18:46:59,0,0,0,False,True,False,False,1209,0,710,0,0,0,False,False
18:47:00,0,0,0,False,True,False,False,1192,0,722,0,0,0,False,False
18:47:01,0,0,0,False,True,False,False,1180,0,723,0,0,0,False,False
18:47:02,0,0,0,False,True,False,False,1163,0,751,0,0,0,False,False
18:47:03,0,0,0,False,True,False,False,1151,0,749,0,0,0,False,False
18:47:04,0,0,0,False,True,False,False,1133,0,775,0,0,0,False,False
18:47:05,0,0,0,False,True,False,False,1122,0,774,0,0,0,False,False
18:47:06,0,0,0,False,True,False,False,1105,0,787,0,0,0,False,False
18:47:07,0,0,0,False,False,False,False,1092,0,806,0,0,0,True,False
18:47:08,0,0,0,False,False,False,False,1088,0,805,0,0,0,True,False
18:47:09,0,0,0,False,False,False,False,1091,10,800,4,0,0,True,False
18:47:10,0,0,0,False,False,False,False,1088,23,798,7,0,0,True,False
18:47:11,0,0,0,False,False,False,False,1083,39,791,15,0,0,True,False
18:47:12,0,0,0,False,False,False,False,1077,66,788,15,0,0,True,False
18:47:13,0,0,0,False,False,False,False,1071,113,782,20,0,0,True,False
18:47:14,0,0,0,False,False,False,False,1067,147,780,26,0,0,True,False
18:47:15,0,0,0,False,False,False,False,1061,192,776,32,0,0,True,False
18:47:16,0,0,0,False,False,False,False,1055,223,770,32,0,0,True,False
18:47:17,0,0,0,False,False,False,False,1050,251,765,38,0,0,True,False
18:47:18,0,0,0,False,False,False,False,1045,285,761,44,0,0,True,False
18:47:19,0,0,0,False,False,False,False,1041,306,757,44,0,0,True,False
18:47:20,0,0,0,False,False,False,False,1035,328,751,50,0,0,True,False
18:47:21,0,0,0,False,False,False,False,1030,342,747,56,0,0,True,False
18:47:22,0,0,0,False,False,False,False,1024,356,742,61,0,0,True,False
18:47:23,0,0,0,False,False,False,False,1020,369,738,61,0,0,True,False
18:47:24,0,0,0,False,False,False,False,1012,384,732,68,0,0,True,False
18:47:25,0,0,0,False,False,False,False,1009,394,729,75,0,0,True,False
18:47:26,0,0,0,False,False,False,False,1002,405,725,82,0,0,True,False
18:47:27,0,0,0,False,False,False,False,998,419,720,82,0,0,True,False
18:47:28,0,0,0,False,False,False,False,993,428,715,88,0,0,True,False
18:47:29,0,0,0,False,False,False,False,987,441,710,93,0,0,True,False
18:47:30,0,0,0,False,False,False,False,982,452,706,93,0,0,True,False
18:47:31,0,0,0,False,False,False,False,976,465,700,100,0,0,True,False
18:47:32,0,0,0,False,False,False,False,972,475,696,106,0,0,True,False
18:47:33,0,0,0,False,False,False,False,967,486,691,112,0,0,True,False
18:47:34,0,0,0,False,False,False,False,961,497,686,112,0,0,True,False
18:47:35,0,0,0,False,False,False,False,955,504,682,119,0,0,True,False
18:47:36,0,0,0,False,False,False,False,951,517,678,125,0,0,True,False
18:47:37,0,0,0,False,False,False,False,945,524,673,132,0,0,True,False
18:47:38,0,0,0,False,False,False,False,940,537,668,132,0,0,True,False
18:47:39,0,0,0,False,False,False,False,936,547,664,138,0,0,True,False
18:47:40,0,0,0,False,False,False,False,928,559,658,144,0,0,True,False
18:47:41,0,0,0,False,False,False,False,924,564,655,151,0,0,True,False
18:47:42,0,0,0,False,False,False,False,918,577,649,151,0,0,True,False
18:47:43,0,0,0,False,False,False,False,914,587,644,157,0,0,True,False
18:47:44,0,0,0,False,False,False,False,907,598,640,163,0,0,True,False
18:47:45,0,0,0,False,False,False,False,903,605,635,169,0,0,True,False
18:47:46,0,0,0,False,False,False,False,897,615,631,169,0,0,True,False
18:47:47,0,0,0,False,False,False,False,892,625,626,175,0,0,True,False
18:47:48,0,0,0,False,False,False,False,888,633,621,181,0,0,True,False
18:47:49,0,0,0,False,False,False,False,882,646,616,188,0,0,True,False
18:47:50,0,0,0,False,False,False,False,877,651,613,188,0,0,True,False
18:47:51,0,0,0,False,False,False,False,871,663,607,193,0,0,True,False
18:47:52,0,0,0,False,False,False,False,866,672,603,200,0,0,True,False
18:47:53,0,0,0,False,False,False,False,859,683,599,206,0,0,True,False
18:47:54,0,0,0,False,False,False,False,855,691,594,206,0,0,True,False
18:47:55,0,0,0,False,False,False,False,848,699,591,211,0,0,True,False
18:47:56,0,0,0,False,False,False,False,843,710,585,219,0,0,True,False
18:47:57,0,0,0,False,False,False,False,840,718,582,219,0,0,True,False
18:47:58,0,0,0,False,False,False,False,833,729,576,224,0,0,True,False
18:47:59,0,0,0,False,False,False,False,829,737,573,230,0,0,True,False
18:48:00,0,0,0,False,False,False,False,822,748,567,236,0,0,True,False
18:48:01,0,0,0,False,False,False,False,818,757,564,236,0,0,True,False
18:48:02,0,0,0,False,False,False,False,811,768,559,241,0,0,True,False
18:48:03,0,0,0,False,False,False,False,806,777,556,247,0,0,True,False
18:48:04,0,0,0,False,False,False,False,801,783,552,253,0,0,True,False
18:48:05,0,0,0,False,False,False,False,797,795,547,253,0,0,True,False
18:48:06,0,0,0,False,False,False,False,792,803,543,259,0,0,True,False
18:48:07,0,0,0,False,False,False,False,787,814,537,264,0,0,True,False
18:48:08,0,0,0,False,False,False,False,781,822,534,270,0,0,True,False
18:48:09,0,0,0,False,False,False,False,776,832,528,270,0,0,True,False
18:48:10,0,0,0,False,False,False,False,771,841,525,276,0,0,True,False
18:48:11,0,0,0,False,False,False,False,765,853,520,283,0,0,True,False
18:48:12,0,0,0,False,False,False,False,761,860,517,288,0,0,True,False
18:48:13,0,0,0,False,False,False,False,754,870,513,288,0,0,True,False
18:48:14,0,0,0,False,False,False,False,750,882,507,295,0,0,True,False
18:48:15,0,0,0,False,False,False,False,744,887,505,300,0,0,True,False
18:48:16,0,0,0,False,False,False,False,740,899,499,306,0,0,True,False
18:48:17,0,0,0,False,False,False,False,735,906,495,306,0,0,True,False
18:48:18,0,0,0,False,False,False,False,729,918,491,312,0,0,True,False
18:48:19,0,0,0,False,False,False,False,724,925,487,318,0,0,True,False
18:48:20,0,0,0,False,False,False,False,719,936,481,318,0,0,True,False
18:48:21,0,0,0,False,False,False,False,715,944,478,324,0,0,True,False
18:48:22,0,0,0,False,False,False,False,708,954,473,329,0,0,True,False
18:48:23,0,0,0,False,False,False,False,704,961,468,335,0,0,True,False
18:48:24,0,0,0,False,False,False,False,697,969,465,335,0,0,True,False
18:48:25,0,0,0,False,False,False,False,695,979,460,341,0,0,True,False
18:48:26,0,0,0,False,False,False,False,689,988,456,347,0,0,True,False
18:48:27,0,0,0,False,False,False,False,683,998,451,347,0,0,True,False
18:48:28,0,0,0,False,False,False,False,680,1006,447,354,0,0,True,False
18:48:29,0,0,0,False,False,False,False,674,1017,442,360,0,0,True,False
18:48:30,0,0,0,False,False,False,False,668,1025,439,366,0,0,True,False
18:48:31,0,0,0,False,False,False,False,663,1034,434,366,0,0,True,False
18:48:32,0,0,0,False,False,False,False,657,1042,430,371,0,0,True,False
18:48:33,0,0,0,False,False,False,False,652,1049,425,378,0,0,True,False
18:48:34,0,0,0,False,False,False,False,647,1061,421,383,0,0,True,False
18:48:35,0,0,0,False,False,False,False,643,1068,417,383,0,0,True,False
18:48:36,0,0,0,False,False,False,False,637,1078,413,389,0,0,True,False
18:48:37,0,0,0,False,False,False,False,632,1086,408,394,0,0,True,False
18:48:38,0,0,0,False,False,False,False,626,1097,403,401,0,0,True,False
18:48:39,0,0,0,False,False,False,False,624,1104,399,401,0,0,True,False
18:48:40,0,0,0,False,False,False,False,616,1117,395,406,0,0,True,False
18:48:41,0,0,0,False,False,False,False,612,1123,391,412,0,0,True,False
18:48:42,0,0,0,False,False,False,False,606,1132,388,417,0,0,True,False
18:48:43,0,0,0,False,False,False,False,603,1140,383,417,0,0,True,False
18:48:44,0,0,0,False,False,False,False,595,1147,378,423,0,0,True,False
18:48:45,0,0,0,False,False,False,False,592,1158,373,430,0,0,True,False
18:48:46,0,0,0,False,False,False,False,587,1169,370,435,0,0,True,False
18:48:47,0,0,0,False,False,False,False,580,1177,365,435,0,0,True,False
18:48:48,0,0,0,False,False,False,False,577,1184,361,441,0,0,True,False
18:48:49,0,0,0,False,False,False,False,572,1195,356,447,0,0,True,False
18:48:50,0,0,0,False,False,False,False,566,1203,352,453,0,0,True,False
18:48:51,0,0,0,False,False,False,False,559,1212,347,453,0,0,True,False
18:48:52,4000,0,0,False,False,True,False,556,1220,343,459,0,0,True,False
18:48:53,4000,0,0,False,False,True,False,551,1229,339,455,8,0,True,False
18:48:54,4000,0,0,False,False,True,False,546,1239,335,453,8,0,True,False
18:48:55,4000,0,0,False,False,True,False,541,1248,331,453,24,0,True,False
18:48:56,4000,0,0,False,False,True,False,535,1256,325,451,32,0,True,False
18:48:57,4000,0,0,False,False,True,False,531,1265,322,451,32,0,True,False
18:48:58,4000,0,0,False,False,True,False,525,1276,316,441,40,0,True,False
18:48:59,4000,0,0,False,False,True,False,521,1284,312,442,48,0,True,False
18:49:00,4000,0,0,False,False,True,False,516,1293,307,440,56,0,True,False
18:49:01,4000,0,0,False,False,True,False,510,1302,303,440,56,0,True,False
18:49:02,4000,0,0,False,False,True,False,505,1309,299,438,64,0,True,False
18:49:03,4000,0,0,False,False,True,False,501,1322,294,436,80,0,True,False
18:49:04,4000,0,0,False,False,True,False,495,1328,291,426,80,0,True,False
18:49:05,4000,0,0,False,False,True,False,490,1337,285,426,88,0,True,False
18:49:06,4000,0,0,False,False,True,False,487,1345,281,425,96,0,True,False
18:49:07,4000,0,0,False,False,True,False,480,1355,276,422,104,0,True,False
18:49:08,4000,0,0,False,False,True,False,476,1364,272,422,104,0,True,False
18:49:09,4000,0,0,False,False,True,False,470,1372,267,420,120,0,True,False
18:49:10,4000,0,0,False,False,True,False,465,1381,263,418,128,0,True,False
18:49:11,4000,0,0,False,False,True,False,459,1391,257,409,128,0,True,False
18:49:12,4000,0,0,False,False,True,False,454,1400,254,409,136,0,True,False
18:49:13,4000,0,0,False,False,True,False,448,1408,250,407,144,0,True,False
18:49:14,4000,0,0,False,False,True,False,443,1416,243,405,152,0,True,False
18:49:15,4000,0,0,False,False,True,False,440,1424,239,404,160,0,True,False
18:49:16,4000,0,0,False,False,True,False,432,1436,235,404,168,0,True,False
18:49:17,4000,0,0,False,False,True,False,428,1443,230,403,176,0,True,False
18:49:18,4000,0,0,False,False,True,False,424,1453,225,393,176,0,True,False
18:49:19,4000,0,0,False,False,True,False,418,1462,221,391,184,0,True,False
18:49:20,4000,0,0,False,False,True,False,412,1470,214,391,192,0,True,False
18:49:21,4000,0,0,False,False,True,False,407,1477,211,388,209,0,True,False
18:49:22,4000,0,0,False,False,True,False,401,1485,206,387,209,0,True,False
18:49:23,4000,0,0,False,False,True,False,396,1495,201,386,217,0,True,False
18:49:24,4000,0,0,False,False,True,False,392,1503,197,386,225,0,True,False
18:49:25,4000,0,0,False,False,True,False,385,1513,191,377,225,0,True,False
18:49:26,4000,0,0,False,False,True,False,381,1520,187,376,233,0,True,False
18:49:27,4000,0,0,False,False,True,False,375,1530,181,376,249,0,True,False
18:49:28,4000,0,0,False,False,True,False,370,1538,176,374,257,0,True,False
18:49:29,4000,0,0,False,False,True,False,365,1548,170,373,257,0,True,False
18:49:30,4000,0,0,False,False,True,False,360,1555,166,373,265,0,True,False
18:49:31,4000,0,0,False,False,True,False,354,1565,161,373,273,0,True,False
18:49:32,4000,0,0,False,False,True,False,349,1573,155,364,281,0,True,False
18:49:33,4000,0,0,False,False,True,False,344,1581,150,364,281,0,True,False
18:49:34,4000,0,0,False,False,True,False,339,1591,144,363,297,0,True,False
18:49:35,4000,0,0,False,False,True,False,333,1598,140,363,305,0,True,False
18:49:36,4000,0,0,False,False,True,False,327,1608,133,361,305,0,True,False
18:49:37,4000,0,0,False,False,True,False,322,1615,128,361,313,0,True,False
18:49:38,4000,0,0,False,False,True,False,315,1623,122,361,321,0,True,False
18:49:39,4000,0,0,False,False,True,False,310,1633,117,353,321,0,True,False
18:49:40,4000,0,0,False,False,True,False,303,1643,109,354,337,0,True,False
18:49:41,4000,0,0,False,False,True,False,299,1652,104,353,345,0,True,False
18:49:42,4000,0,0,False,False,True,False,292,1658,98,353,353,0,True,False
18:49:43,4000,0,0,False,False,True,False,287,1668,91,354,353,0,True,False
18:49:44,4000,0,0,False,False,True,False,283,1675,86,354,361,0,True,False
18:49:45,4000,0,0,False,False,True,False,275,1685,79,348,377,0,True,False
18:49:46,4000,0,0,False,False,True,False,271,1692,73,348,377,0,True,False
18:49:47,4000,0,0,False,False,True,False,263,1701,65,348,385,0,True,False
18:49:48,4000,0,0,False,False,True,False,258,1709,58,350,393,0,True,False
18:49:49,4000,0,0,False,False,True,False,251,1718,50,351,402,0,True,False
18:49:50,4000,0,0,False,False,True,False,246,1725,43,351,402,0,True,False
18:49:51,4000,0,0,False,False,True,False,239,1734,35,352,418,0,True,False
18:49:52,4000,0,0,False,False,True,False,234,1743,25,347,426,0,True,False
18:49:53,4000,0,0,False,False,True,False,228,1752,17,353,426,0,True,False
18:49:54,4000,0,0,False,False,True,False,220,1761,3,353,434,0,True,False
18:49:55,4000,0,0,False,False,True,False,216,1768,2,345,442,0,False,False
18:49:56,4000,0,0,False,False,True,False,207,1777,2,337,442,0,False,False
18:49:57,4000,0,0,False,False,True,True,202,1785,1,329,458,0,False,False
18:49:58,4000,4000,0,False,False,True,True,195,1795,2,329,458,8,False,False
18:49:59,4000,4000,0,False,False,True,True,189,1802,2,313,458,16,False,False
18:50:00,4000,4000,0,False,False,True,True,181,1810,2,305,458,24,False,False
18:50:01,4000,4000,0,False,False,True,True,175,1820,1,305,458,24,False,False
18:50:02,4000,4000,0,False,False,True,True,169,1828,2,297,458,32,False,False
18:50:03,4000,4000,0,False,False,True,True,160,1837,1,289,458,40,False,False
18:50:04,4000,4000,0,False,False,True,True,156,1842,1,281,458,48,False,False
18:50:05,4000,4000,0,False,False,True,True,145,1855,1,281,458,56,False,False
18:50:06,4000,4000,0,False,False,True,True,139,1860,2,273,458,56,False,False
18:50:07,4000,4000,0,False,False,True,True,130,1869,2,257,458,72,False,False
18:50:08,4000,4000,0,False,False,True,True,124,1877,2,257,458,80,False,False
18:50:09,4000,4000,0,False,False,True,True,114,1886,2,249,458,88,False,False
18:50:10,4000,4000,0,False,False,True,True,107,1894,1,241,458,88,False,False
18:50:11,4000,4000,0,False,False,True,True,96,1902,2,233,458,96,False,False
18:50:12,4000,4000,0,False,False,True,True,90,1910,2,233,458,104,False,False
18:50:13,4000,4000,0,False,False,True,True,81,1917,2,225,458,112,False,False
18:50:14,4000,4000,0,False,False,True,True,70,1928,2,209,458,120,False,False
18:50:15,4000,4000,0,False,False,True,True,60,1935,2,201,458,120,False,False
18:50:16,4000,4000,0,False,False,True,True,47,1943,2,201,458,128,False,False
18:50:17,4000,4000,0,False,False,True,True,36,1951,2,193,458,144,False,False
18:50:18,4000,4000,0,False,False,True,True,22,1961,2,184,458,152,False,False
18:50:19,4000,4000,0,False,False,True,True,10,1967,2,176,458,160,False,False
18:50:20,4000,4000,0,False,False,True,True,0,1967,2,176,458,160,False,False
18:50:21,4000,4000,0,False,False,True,True,0,1957,2,160,458,168,False,False
18:50:22,4000,4000,0,False,False,True,True,0,1945,1,152,458,176,False,False
18:50:23,4000,4000,0,False,False,True,True,0,1931,2,144,458,184,False,False
18:50:24,4000,4000,0,False,False,True,True,0,1921,2,144,458,192,False,False
18:50:25,4000,4000,0,False,False,True,True,0,1905,2,136,458,192,False,False
18:50:26,4000,4000,0,False,False,True,True,1,1893,2,128,458,201,False,False
18:50:27,4000,4000,0,False,False,True,True,1,1879,2,128,458,209,False,False
18:50:28,4000,4000,0,False,False,True,True,0,1868,2,112,458,217,False,False
18:50:29,4000,4000,0,False,False,True,True,0,1857,2,104,458,225,False,False
18:50:30,4000,4000,0,False,False,True,True,0,1842,2,96,458,233,False,False
18:50:31,4000,4000,0,False,False,True,True,0,1830,2,96,458,241,False,False
18:50:32,4000,4000,0,False,False,True,True,0,1815,1,88,458,249,False,False
18:50:33,4000,4000,0,False,False,True,True,0,1803,2,80,458,249,False,False
18:50:34,4000,4000,0,False,False,True,True,0,1788,2,64,458,257,False,False
18:50:35,4000,4000,0,False,False,True,True,0,1777,2,64,458,265,False,False
18:50:36,4000,4000,0,False,False,True,True,0,1762,2,56,458,273,False,False
18:50:37,4000,4000,0,False,False,True,True,0,1750,2,48,458,281,False,False
18:50:38,4000,4000,0,False,False,True,True,0,1735,2,48,458,289,False,False
18:50:39,4000,4000,0,False,False,True,True,0,1724,2,40,458,297,False,False
18:50:40,4000,4000,0,False,False,True,True,0,1710,2,24,458,305,False,False
18:50:41,4000,4000,0,False,False,True,True,0,1696,1,16,458,313,False,False
18:50:42,4000,4000,0,False,False,True,True,0,1684,2,16,458,313,False,False
18:50:43,4000,4000,0,False,False,True,True,0,1669,2,8,458,321,False,False
18:50:44,4000,4000,0,False,False,True,True,0,1657,2,0,458,329,False,False
18:50:45,4000,4000,0,False,False,False,True,0,1642,3,0,458,329,False,False
18:50:46,0,4000,0,False,False,False,True,0,1630,2,0,450,337,False,False
18:50:47,0,4000,0,False,False,False,True,0,1614,1,0,442,345,False,False
18:50:48,0,4000,0,False,False,False,True,1,1602,2,0,434,345,False,False
18:50:49,0,4000,0,False,False,False,True,1,1591,2,0,434,361,False,False
18:50:50,0,4000,0,False,False,False,True,0,1576,2,0,426,369,False,False
18:50:51,0,4000,0,False,False,False,True,0,1565,2,0,418,377,False,False
18:50:52,0,4000,0,False,False,False,True,0,1549,2,0,410,377,False,False
18:50:53,0,4000,0,False,False,False,True,0,1538,2,0,402,385,False,False
18:50:54,0,4000,0,False,False,False,True,0,1523,2,0,402,394,False,False
18:50:55,0,4000,0,False,False,False,True,0,1511,2,0,385,402,False,False
18:50:56,0,4000,0,False,False,False,True,0,1497,2,0,377,410,False,False
18:50:57,0,4000,0,False,False,False,True,0,1485,2,0,369,410,False,False
18:50:58,0,4000,0,False,False,False,True,0,1474,2,0,361,426,False,False
18:50:59,0,4000,0,False,False,False,True,0,1458,1,0,361,434,False,False
18:51:00,0,4000,0,False,False,False,True,0,1446,1,0,353,442,False,False
18:51:01,0,4000,0,False,False,False,True,0,1431,2,0,345,442,False,False
18:51:02,0,4000,0,False,False,False,True,0,1421,2,0,337,450,False,False
18:51:03,0,4000,0,False,False,False,True,0,1405,2,0,337,458,False,False
18:51:04,0,4000,0,False,False,False,True,0,1393,2,0,321,466,False,False
18:51:05,0,4000,0,False,False,False,True,0,1379,2,0,313,474,False,False
18:51:06,0,4000,0,False,False,False,True,0,1368,3,0,305,474,False,False
18:51:07,0,4000,0,False,False,False,True,0,1352,2,0,305,490,False,False
18:51:08,0,4000,0,False,False,False,True,1,1341,2,0,297,498,False,False
18:51:09,0,4000,0,False,False,False,False,1,1330,2,0,289,506,False,True
18:51:10,0,0,0,False,False,False,False,0,1315,2,0,281,506,False,True
