Tank_1-0-20%_to_20-40%,Tank_1-20-40%_to_0-20%,Tank_1-20-40%_to_40-60%,Tank_1-40-60%_to_20-40%,Tank_1-40-60%_to_60-80%,Tank_1-60-80%_to_40-60%,Tank_1-60-80%_to_80-100%,Tank_1-80-100%_to_60-80%,Tank_1-80-100%_to_OVERFLOW,Tank_1-OVERFLOW_to_80-100%,Tank_4-0-20%_to_20-40%,Tank_4-20-40%_to_0-20%,Tank_4-20-40%_to_40-60%,Tank_4-40-60%_to_20-40%,Tank_4-40-60%_to_60-80%,Tank_4-60-80%_to_40-60%,Tank_4-60-80%_to_80-100%,Tank_4-80-100%_to_60-80%,Tank_4-80-100%_to_OVERFLOW,Tank_4-OVERFLOW_to_80-100%,Tank_5-0-20%_to_20-40%,Tank_5-20-40%_to_0-20%,Tank_5-20-40%_to_40-60%,Tank_5-40-60%_to_20-40%,Tank_5-40-60%_to_60-80%,Tank_5-60-80%_to_40-60%,Tank_5-60-80%_to_80-100%,Tank_5-80-100%_to_60-80%,Tank_5-80-100%_to_OVERFLOW,Tank_5-OVERFLOW_to_80-100%,Tank_6-0-20%_to_20-40%,Tank_6-20-40%_to_0-20%,Tank_6-20-40%_to_40-60%,Tank_6-40-60%_to_20-40%,Tank_6-40-60%_to_60-80%,Tank_6-60-80%_to_40-60%,Tank_6-60-80%_to_80-100%,Tank_6-80-100%_to_60-80%,Tank_6-80-100%_to_OVERFLOW,Tank_6-OVERFLOW_to_80-100%,Tank_7-0-20%_to_20-40%,Tank_7-20-40%_to_0-20%,Tank_7-20-40%_to_40-60%,Tank_7-40-60%_to_20-40%,Tank_7-40-60%_to_60-80%,Tank_7-60-80%_to_40-60%,Tank_7-60-80%_to_80-100%,Tank_7-80-100%_to_60-80%,Tank_7-80-100%_to_OVERFLOW,Tank_7-OVERFLOW_to_80-100%,Tank_8-0-20%_to_20-40%,Tank_8-20-40%_to_0-20%,Tank_8-20-40%_to_40-60%,Tank_8-40-60%_to_20-40%,Tank_8-40-60%_to_60-80%,Tank_8-60-80%_to_40-60%,Tank_8-60-80%_to_80-100%,Tank_8-80-100%_to_60-80%,Tank_8-80-100%_to_OVERFLOW,Tank_8-OVERFLOW_to_80-100%,Fitness,Label
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,0,0,0,0,0,0,3,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0.7083333333333333,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,0,0,0,0,0,3,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0.7083333333333333,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,0,0,0,0,0,3,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0.7083333333333333,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,3,3,2,0,2,2,0,2,2,0,0,0,0.5714285714285714,A
0,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0.6326530612244898,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8181818181818181,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.6956521739130435,A
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409090909090909,A
