Tank_1-0-50%_to_50-100%,Tank_1-50-100%_to_0-50%,Tank_1-50-100%_to_OVERFLOW,Tank_1-OVERFLOW_to_50-100%,Tank_4-0-50%_to_50-100%,Tank_4-50-100%_to_0-50%,Tank_4-50-100%_to_OVERFLOW,Tank_4-OVERFLOW_to_50-100%,Tank_5-0-50%_to_50-100%,Tank_5-50-100%_to_0-50%,Tank_5-50-100%_to_OVERFLOW,Tank_5-OVERFLOW_to_50-100%,Tank_6-0-50%_to_50-100%,Tank_6-50-100%_to_0-50%,Tank_6-50-100%_to_OVERFLOW,Tank_6-OVERFLOW_to_50-100%,Tank_7-0-50%_to_50-100%,Tank_7-50-100%_to_0-50%,Tank_7-50-100%_to_OVERFLOW,Tank_7-OVERFLOW_to_50-100%,Tank_8-0-50%_to_50-100%,Tank_8-50-100%_to_0-50%,Tank_8-50-100%_to_OVERFLOW,Tank_8-OVERFLOW_to_50-100%,Fitness,Label
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
0,1,0,0,1,0,0,0,2,2,4,4,1,2,0,0,0,0,2,2,2,0,0,0,0.303030303030303,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,2,2,3,3,0.32258064516129037,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,0,1,1,0,0,0,0,2,0,3,3,0,0,1,1,2,0,0,0,0,0,3,3,0.37142857142857144,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
2,2,0,0,0,2,5,5,0,0,2,2,0,0,1,1,2,0,0,0,2,0,2,2,0.23076923076923073,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
2,0,2,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0.3939393939393939,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,0,2,1,1,0,0,2,2,0.32258064516129037,A
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.76,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.76,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.76,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.76,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.76,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.76,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,0,0.5185185185185186,N
0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.5238095238095238,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7142857142857143,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
2,1,0,0,1,2,0,0,1,1,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0.2962962962962963,N
0,1,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0.4,N
