Tank_1-0-50%_to_50-100%,Tank_1-50-100%_to_0-50%,Tank_1-50-100%_to_OVERFLOW,Tank_1-OVERFLOW_to_50-100%,Tank_4-0-50%_to_50-100%,Tank_4-50-100%_to_0-50%,Tank_4-50-100%_to_OVERFLOW,Tank_4-OVERFLOW_to_50-100%,Tank_5-0-50%_to_50-100%,Tank_5-50-100%_to_0-50%,Tank_5-50-100%_to_OVERFLOW,Tank_5-OVERFLOW_to_50-100%,Tank_6-0-50%_to_50-100%,Tank_6-50-100%_to_0-50%,Tank_6-50-100%_to_OVERFLOW,Tank_6-OVERFLOW_to_50-100%,Tank_7-0-50%_to_50-100%,Tank_7-50-100%_to_0-50%,Tank_7-50-100%_to_OVERFLOW,Tank_7-OVERFLOW_to_50-100%,Tank_8-0-50%_to_50-100%,Tank_8-50-100%_to_0-50%,Tank_8-50-100%_to_OVERFLOW,Tank_8-OVERFLOW_to_50-100%,Fitness,Label
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1,1,0,2,0,0,0.40740740740740744,A
0,1,0,0,1,0,0,0,1,1,0,0,1,2,2,2,0,2,1,1,0,0,2,2,0.3448275862068966,A
0,2,1,1,0,0,2,2,2,0,1,1,0,2,0,0,0,0,1,1,0,2,1,1,0.3548387096774194,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,2,5,5,0.24242424242424243,A
0,1,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,3,3,2,2,0,0,0.303030303030303,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,3,3,0.5151515151515151,A
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,1,0,0,1,0,2,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0.48,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N
0,1,0,0,1,0,2,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0.48,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,1,0,0,1,0,2,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0.48,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,1,0,0,1,0,2,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0.48,N
0,1,0,0,1,0,2,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0.48,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,0,0,0,2,2,1,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0.36,N
0,2,2,2,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0.3548387096774194,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.76,N
0,0,0,0,0,2,0,0,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5652173913043479,N
0,1,0,0,1,0,2,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0.48,N
