Tank_1-0-33%_to_33-66%,Tank_1-33-66%_to_0-33%,Tank_1-33-66%_to_66-100%,Tank_1-66-100%_to_33-66%,Tank_1-66-100%_to_OVERFLOW,Tank_1-OVERFLOW_to_66-100%,Tank_4-0-33%_to_33-66%,Tank_4-33-66%_to_0-33%,Tank_4-33-66%_to_66-100%,Tank_4-66-100%_to_33-66%,Tank_4-66-100%_to_OVERFLOW,Tank_4-OVERFLOW_to_66-100%,Tank_5-0-33%_to_33-66%,Tank_5-33-66%_to_0-33%,Tank_5-33-66%_to_66-100%,Tank_5-66-100%_to_33-66%,Tank_5-66-100%_to_OVERFLOW,Tank_5-OVERFLOW_to_66-100%,Tank_6-0-33%_to_33-66%,Tank_6-33-66%_to_0-33%,Tank_6-33-66%_to_66-100%,Tank_6-66-100%_to_33-66%,Tank_6-66-100%_to_OVERFLOW,Tank_6-OVERFLOW_to_66-100%,Tank_7-0-33%_to_33-66%,Tank_7-33-66%_to_0-33%,Tank_7-33-66%_to_66-100%,Tank_7-66-100%_to_33-66%,Tank_7-66-100%_to_OVERFLOW,Tank_7-OVERFLOW_to_66-100%,Tank_8-0-33%_to_33-66%,Tank_8-33-66%_to_0-33%,Tank_8-33-66%_to_66-100%,Tank_8-66-100%_to_33-66%,Tank_8-66-100%_to_OVERFLOW,Tank_8-OVERFLOW_to_66-100%,Fitness,Label
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
0,0,0,0,1,1,2,0,2,0,1,1,2,2,0,0,4,4,0,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0.53125,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,2,0,2,1,1,0.5517241379310345,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,0,0,2,0,5,5,0,2,0,0,0,0,0.5161290322580645,A
0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,3,3,0.5666666666666667,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,1,1,0,2,2,0,0,0,2,0,0,0,4,4,0,0,2,0,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0.5161290322580645,A
2,0,0,0,7,7,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5625,A
2,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0.6923076923076923,N
2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,2,0.6666666666666667,N
2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,2,0.6666666666666667,N
0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,N
